,y_train
7631,228.0178837555888
7632,182.5633383010433
7633,163.18926974664672
7634,141.579731743666
7635,129.6572280178836
7636,116.2444113263784
7637,122.950819672131
7638,131.8926974664678
7639,145.305514157973
7640,154.99254843517122
7641,153.5022354694484
7642,128.91207153502222
7643,146.7958271236958
7644,145.305514157973
7645,146.7958271236958
7646,172.1311475409836
7647,183.3084947839045
7648,169.1505216095379
7649,236.9597615499256
7650,291.3561847988078
7651,333.08494783904615
7652,280.1788375558868
7653,275.70789865871836
7654,255.5886736214606
7655,214.6050670640836
7656,154.9925484351713
7657,124.4411326378538
7658,120.71535022354679
7659,117.73472429210119
7660,115.499254843517
7661,118.47988077496261
7662,134.8733233979134
7663,143.0700447093888
7664,154.24739195230978
7665,158.71833084947832
7666,131.1475409836064
7667,149.03129657228
7668,149.03129657227998
7669,128.9120715350222
7670,147.5409836065573
7671,163.18926974664672
7672,160.208643815201
7673,217.5856929955291
7674,260.8047690014904
7675,291.3561847988078
7676,271.23695976155
7677,244.41132637853957
7678,225.0372578241432
7679,191.5052160953802
7680,157.2280178837554
7681,142.3248882265274
7682,125.1862891207152
7683,122.2056631892696
7684,114.7540983606556
7685,115.499254843517
7686,125.1862891207152
7687,137.10879284649758
7688,156.482861400894
7689,157.2280178837555
7690,177.3472429210135
7691,186.2891207153504
7692,185.5439642324888
7693,140.8345752608046
7694,171.3859910581222
7695,190.7600596125188
7696,184.053651266766
7697,241.430700447094
7698,277.1982116244412
7699,288.3755588673622
7700,272.7272727272728
7701,249.6274217585694
7702,229.5081967213116
7703,210.8792846497766
7704,160.2086438152011
7705,133.3830104321906
7706,122.95081967213099
7707,119.225037257824
7708,113.2637853949328
7709,111.77347242920999
7710,127.42175856929941
7711,128.9120715350222
7712,140.83457526080463
7713,159.46348733233958
7714,151.2667660208642
7715,187.03427719821178
7716,194.4858420268258
7717,179.58271236959771
7718,204.91803278688542
7719,213.1147540983608
7720,188.5245901639345
7721,256.333830104322
7722,292.84649776453057
7723,295.8271236959762
7724,272.7272727272728
7725,264.5305514157974
7726,227.27272727272742
7727,208.6438152011924
7728,199.7019374068556
7729,172.8763040238448
7730,151.2667660208642
7731,147.5409836065572
7732,147.5409836065572
7733,147.5409836065572
7734,137.85394932935898
7735,132.6378539493292
7736,155.7377049180326
7737,160.9538002980625
7738,179.5827123695976
7739,210.13412816691522
7740,149.7764530551415
7741,128.9120715350222
7742,150.5216095380028
7743,130.402384500745
7744,122.20566318926959
7745,152.0119225037256
7746,192.9955290611029
7747,218.3308494783906
7748,231.74366616989582
7749,245.90163934426243
7750,234.7242921013414
7751,195.9761549925484
7752,157.2280178837555
7753,132.6378539493292
7754,118.4798807749626
7755,120.71535022354679
7756,111.77347242920999
7757,111.77347242921
7758,125.1862891207152
7759,137.1087928464976
7760,161.6989567809238
7761,152.0119225037256
7762,137.10879284649758
7763,154.99254843517122
7764,150.5216095380028
7765,137.853949329359
7766,162.4441132637852
7767,157.9731743666169
7768,179.5827123695977
7769,215.35022354694502
7770,247.3919523099852
7771,292.8464977645306
7772,303.27868852459017
7773,251.1177347242922
7774,243.6661698956782
7775,227.2727272727274
7776,171.3859910581221
7777,146.7958271236958
7778,127.4217585692994
7779,123.69597615499241
7780,117.73472429210119
7781,120.71535022354679
7782,122.20566318926959
7783,146.0506706408344
7784,166.1698956780922
7785,181.0730253353206
7786,164.6795827123694
7787,194.4858420268257
7788,157.2280178837555
7789,145.305514157973
7790,163.934426229508
7791,180.327868852459
7792,204.91803278688536
7793,243.6661698956782
7794,256.333830104322
7795,289.86587183308495
7796,271.23695976155
7797,260.8047690014904
7798,254.84351713859922
7799,210.8792846497766
7800,164.6795827123695
7801,151.2667660208642
7802,139.34426229508182
7803,131.8926974664678
7804,128.1669150521608
7805,122.95081967213099
7806,129.6572280178836
7807,149.77645305514142
7808,166.9150521609536
7809,153.5022354694484
7810,137.85394932935898
7811,159.4634873323397
7812,173.6214605067065
7813,121.46050670640821
7814,149.0312965722801
7815,171.3859910581221
7816,170.64083457526073
7817,230.25335320417298
7818,251.8628912071536
7819,273.47242921013424
7820,318.9269746646796
7821,282.41430700447097
7822,248.882265275708
7823,214.60506706408358
7824,189.269746646796
7825,169.8956780923993
7826,150.5216095380028
7827,145.305514157973
7828,143.0700447093888
7829,140.08941877794322
7830,154.9925484351713
7831,150.5216095380028
7832,148.2861400894186
7833,160.2086438152011
7834,144.5603576751116
7835,173.62146050670628
7836,147.54098360655718
7837,121.46050670640821
7838,152.7570789865871
7839,157.2280178837554
7840,171.38599105812222
7841,215.35022354694502
7842,278.68852459016404
7843,318.9269746646796
7844,276.4530551415798
7845,271.9821162444114
7846,232.48882265275722
7847,196.72131147541
7848,154.99254843517127
7849,137.853949329359
7850,126.67660208643801
7851,117.7347242921012
7852,112.51862891207139
7853,118.4798807749626
7854,128.16691505216082
7855,145.305514157973
7856,152.0119225037256
7857,156.482861400894
7858,153.5022354694485
7859,184.05365126676608
7860,193.74068554396428
7861,148.28614008941858
7862,184.7988077496276
7863,207.898658718331
7864,228.0178837555888
7865,257.8241430700448
7866,272.7272727272728
7867,279.43368107302535
7868,269.7466467958272
7869,250.3725782414308
7870,247.3919523099852
7871,201.1922503725784
7872,165.4247391952309
7873,134.8733233979134
7874,122.2056631892696
7875,118.4798807749626
7876,107.3025335320416
7877,111.0283159463486
7878,118.47988077496261
7879,105.81222056631881
7880,142.32488822652738
7881,162.4441132637853
7882,169.8956780923994
7883,185.543964232489
7884,198.21162444113278
7885,156.4828614008941
7886,179.58271236959757
7887,175.8569299552906
7888,180.32786885245898
7889,225.7824143070045
7890,260.8047690014904
7891,289.865871833085
7892,295.0819672131148
7893,257.0789865871834
7894,231.74366616989582
7895,188.5245901639345
7896,143.0700447093888
7897,136.3636363636362
7898,125.18628912071519
7899,125.1862891207152
7900,115.499254843517
7901,119.9701937406854
7902,121.4605067064082
7903,112.51862891207139
7904,144.56035767511162
7905,137.10879284649758
7906,175.11177347242932
7907,228.0178837555888
7908,242.1758569299554
7909,189.26974664679602
7910,172.1311475409837
7911,173.6214605067065
7912,160.9538002980625
7913,210.8792846497766
7914,226.527570789866
7915,221.3114754098362
7916,232.48882265275722
7917,233.2339791356186
7918,219.076005961252
7919,180.3278688524591
7920,134.87332339791342
7921,130.402384500745
7922,127.42175856929939
7923,125.1862891207152
7924,119.9701937406854
7925,122.95081967213099
7926,121.4605067064082
7927,137.1087928464976
7928,148.2861400894186
7929,151.26676602086422
7930,125.9314456035766
7931,156.4828614008942
7932,170.6408345752609
7933,116.2444113263784
7934,150.5216095380028
7935,176.60208643815207
7936,164.6795827123696
7937,237.704918032787
7938,260.8047690014904
7939,289.1207153502236
7940,271.98211624441143
7941,246.64679582712378
7942,239.1952309985098
7943,199.7019374068556
7944,149.7764530551414
7945,131.8926974664678
7946,122.2056631892696
7947,114.0089418777942
7948,127.42175856929939
7949,149.03129657227998
7950,146.0506706408344
7951,168.4053651266765
7952,171.38599105812222
7953,154.99254843517122
7954,149.7764530551414
7955,167.6602086438151
7956,135.6184798807748
7957,125.1862891207152
7958,179.5827123695976
7959,194.4858420268258
7960,187.0342771982116
7961,261.54992548435183
7962,311.4754098360656
7963,340.5365126676602
7964,329.3591654247392
7965,309.23994038748134
7966,269.0014903129658
7967,230.99850968703439
7968,184.79880774962749
7969,154.24739195230978
7970,136.3636363636362
7971,139.34426229508182
7972,134.128166915052
7973,135.6184798807748
7974,140.8345752608046
7975,149.03129657227998
7976,180.32786885245912
7977,174.3666169895679
7978,168.4053651266765
7979,183.30849478390482
7980,175.11177347242918
7981,142.3248882265274
7982,163.9344262295081
7983,189.2697466467959
7984,207.89865871833086
7985,245.90163934426238
7986,274.2175856929956
7987,322.65275707898655
7988,283.90461997019383
7989,264.5305514157974
7990,247.3919523099852
7991,177.3472429210134
7992,152.757078986587
7993,134.128166915052
7994,131.1475409836064
7995,128.9120715350222
7996,126.67660208643801
7997,131.1475409836064
7998,145.305514157973
7999,153.5022354694484
8000,143.8152011922502
8001,153.5022354694484
8002,163.93442622950812
8003,179.5827123695975
8004,169.8956780923994
8005,146.0506706408344
8006,172.1311475409836
8007,193.7406855439644
8008,206.4083457526081
8009,237.70491803278696
8010,298.0625931445604
8011,323.397913561848
8012,341.2816691505216
8013,329.3591654247392
8014,287.6304023845008
8015,219.07600596125198
8016,178.8375558867363
8017,153.5022354694484
8018,152.0119225037256
8019,149.03129657227998
8020,143.0700447093888
8021,139.3442622950818
8022,149.03129657227998
8023,164.6795827123695
8024,171.3859910581221
8025,190.0149031296573
8026,178.0923994038748
8027,195.2309985096871
8028,192.995529061103
8029,174.3666169895679
8030,164.6795827123696
8031,183.30849478390468
8032,208.64381520119238
8033,244.4113263785396
8034,287.6304023845008
8035,303.2786885245902
8036,273.4724292101342
8037,273.47242921013424
8038,247.39195230998521
8039,225.0372578241432
8040,179.5827123695978
8041,160.9538002980624
8042,147.5409836065572
8043,142.3248882265274
8044,128.1669150521608
8045,128.9120715350222
8046,140.08941877794322
8047,140.8345752608047
8048,171.38599105812202
8049,168.4053651266765
8050,157.2280178837555
8051,162.44411326378523
8052,153.5022354694484
8053,172.1311475409836
8054,160.9538002980624
8055,166.9150521609539
8056,192.99552906110293
8057,247.39195230998521
8058,272.72727272727286
8059,277.94336810730255
8060,270.4918032786886
8061,263.0402384500746
8062,222.801788375559
8063,207.898658718331
8064,153.5022354694484
8065,153.5022354694484
8066,136.3636363636362
8067,130.402384500745
8068,122.20566318926959
8069,122.2056631892696
8070,122.95081967213099
8071,134.8733233979134
8072,175.1117734724292
8073,149.03129657228
8074,178.0923994038748
8075,220.56631892697482
8076,213.1147540983608
8077,188.5245901639346
8078,198.9567809239941
8079,185.5439642324889
8080,195.2309985096871
8081,210.8792846497766
8082,263.785394932936
8083,277.9433681073026
8084,274.2175856929956
8085,287.6304023845008
8086,243.6661698956782
8087,199.70193740685548
8088,164.6795827123695
8089,144.56035767511162
8090,144.56035767511162
8091,143.0700447093888
8092,144.56035767511162
8093,141.579731743666
8094,152.0119225037256
8095,177.3472429210134
8096,165.42473919523079
8097,175.8569299552907
8098,175.1117734724292
8099,203.42771982116258
8100,182.5633383010433
8101,174.3666169895677
8102,222.0566318926976
8103,234.7242921013414
8104,233.97913561848
8105,266.0208643815202
8106,309.2399403874814
8107,363.6363636363636
8108,364.3815201192249
8109,315.20119225037257
8110,284.6497764530552
8111,233.97913561848
8112,171.3859910581221
8113,143.0700447093888
8114,139.3442622950818
8115,136.3636363636362
8116,131.1475409836064
8117,132.6378539493292
8118,143.0700447093888
8119,178.83755588673623
8120,180.327868852459
8121,181.07302533532052
8122,174.36661698956777
8123,192.99552906110299
8124,179.5827123695976
8125,177.3472429210134
8126,190.01490312965728
8127,215.35022354694502
8128,236.9597615499256
8129,271.9821162444114
8130,342.77198211624443
8131,346.4977645305514
8132,322.65275707898655
8133,322.6527570789866
8134,287.6304023845008
8135,239.94038748137118
8136,188.5245901639344
8137,160.9538002980624
8138,136.3636363636362
8139,142.3248882265274
8140,137.1087928464976
8141,132.6378539493292
8142,131.1475409836064
8143,165.4247391952309
8144,184.0536512667661
8145,207.1535022354696
8146,175.1117734724292
8147,207.89865871833098
8148,193.74068554396433
8149,140.0894187779432
8150,206.4083457526082
8151,219.82116244411338
8152,243.6661698956782
8153,309.2399403874814
8154,324.1430700447094
8155,342.02682563338305
8156,336.8107302533532
8157,342.026825633383
8158,301.7883755588674
8159,226.527570789866
8160,163.934426229508
8161,165.4247391952309
8162,146.0506706408344
8163,143.0700447093888
8164,135.6184798807748
8165,137.853949329359
8166,146.0506706408344
8167,170.6408345752608
8168,180.32786885245912
8169,197.4664679582713
8170,184.05365126676608
8171,201.9374068554398
8172,190.76005961251872
8173,169.89567809239952
8174,228.0178837555888
8175,233.2339791356186
8176,207.898658718331
8177,268.2563338301044
8178,302.5335320417288
8179,304.769001490313
8180,298.06259314456037
8181,315.20119225037257
8182,280.1788375558868
8183,211.624441132638
8184,158.7183308494782
8185,151.2667660208642
8186,143.8152011922502
8187,140.8345752608046
8188,135.6184798807748
8189,137.1087928464976
8190,146.7958271236958
8191,166.9150521609536
8192,176.60208643815199
8193,175.11177347242918
8194,153.50223546944838
8195,174.36661698956792
8196,180.3278688524591
8197,148.28614008941858
8198,166.1698956780923
8199,171.38599105812222
8200,175.1117734724292
8201,228.76304023845023
8202,290.6110283159463
8203,289.865871833085
8204,284.6497764530552
8205,249.62742175856943
8206,242.1758569299554
8207,189.2697466467959
8208,162.4441132637852
8209,147.5409836065572
8210,138.5991058122204
8211,134.128166915052
8212,134.8733233979134
8213,126.67660208643801
8214,140.0894187779432
8215,157.9731743666168
8216,184.0536512667661
8217,149.03129657228
8218,174.3666169895678
8219,211.624441132638
8220,211.62444113263797
8221,157.97317436661692
8222,156.4828614008941
8223,157.9731743666168
8224,172.876304023845
8225,216.0953800298064
8226,242.9210134128168
8227,261.54992548435183
8228,258.5692995529062
8229,239.9403874813712
8230,238.4500745156484
8231,219.076005961252
8232,192.9955290611029
8233,166.1698956780923
8234,147.5409836065572
8235,143.81520119225019
8236,144.5603576751116
8237,149.03129657227998
8238,146.7958271236958
8239,149.03129657228
8240,168.4053651266766
8241,146.7958271236958
8242,171.38599105812222
8243,234.7242921013414
8244,213.1147540983608
8245,173.6214605067065
8246,193.74068554396442
8247,169.15052160953792
8248,190.7600596125188
8249,197.46646795827138
8250,225.03725782414318
8251,249.6274217585694
8252,266.76602086438163
8253,277.9433681073026
8254,264.5305514157974
8255,210.1341281669152
8256,165.42473919523104
8257,149.03129657227998
8258,143.8152011922502
8259,154.2473919523098
8260,149.03129657228
8261,154.24739195230978
8262,162.4441132637853
8263,187.0342771982118
8264,166.16989567809253
8265,165.4247391952309
8266,169.150521609538
8267,181.0730253353204
8268,197.46646795827132
8269,143.81520119225019
8270,166.1698956780924
8271,155.7377049180326
8272,187.7794336810732
8273,248.13710879284662
8274,293.591654247392
8275,323.397913561848
8276,333.8301043219076
8277,333.8301043219076
8278,292.8464977645306
8279,241.430700447094
8280,179.5827123695977
8281,157.2280178837554
8282,154.99254843517122
8283,143.0700447093888
8284,156.4828614008941
8285,153.5022354694484
8286,161.6989567809238
8287,206.4083457526082
8288,173.6214605067065
8289,181.0730253353204
8290,163.18926974664672
8291,184.79880774962737
8292,189.2697466467959
8293,154.24739195230978
8294,192.2503725782416
8295,202.6825633383012
8296,209.38897168405381
8297,266.7660208643816
8298,324.14307004470936
8299,349.47839046199704
8300,336.0655737704918
8301,333.8301043219076
8302,298.0625931445604
8303,250.3725782414308
8304,184.79880774962763
8305,162.4441132637852
8306,145.305514157973
8307,145.305514157973
8308,139.3442622950818
8309,146.0506706408344
8310,155.7377049180327
8311,201.9374068554398
8312,197.4664679582714
8313,198.9567809239941
8314,210.8792846497766
8315,207.1535022354696
8316,170.6408345752607
8317,155.7377049180327
8318,204.9180327868854
8319,208.6438152011924
8320,242.9210134128168
8321,277.1982116244412
8322,290.6110283159464
8323,305.5141579731744
8324,322.6527570789866
8325,324.1430700447094
8326,300.2980625931446
8327,242.1758569299554
8328,181.07302533532038
8329,163.9344262295081
8330,147.54098360655718
8331,143.8152011922502
8332,128.91207153502222
8333,135.6184798807748
8334,147.5409836065572
8335,176.60208643815207
8336,174.3666169895677
8337,198.9567809239942
8338,220.56631892697482
8339,231.7436661698958
8340,218.33084947839058
8341,167.6602086438151
8342,201.9374068554397
8343,233.97913561848
8344,269.7466467958272
8345,299.5529061102832
8346,331.59463487332346
8347,350.2235469448584
8348,307.0044709388972
8349,309.9850968703428
8350,283.90461997019383
8351,219.82116244411338
8352,156.4828614008942
8353,134.128166915052
8354,124.4411326378538
8355,121.4605067064082
8356,120.71535022354679
8357,123.69597615499241
8358,129.6572280178836
8359,165.4247391952308
8360,183.3084947839047
8361,198.9567809239942
8362,195.97615499254863
8363,198.9567809239941
8364,204.172876304024
8365,167.6602086438152
8366,182.56333830104342
8367,209.38897168405381
8368,234.7242921013414
8369,263.785394932936
8370,291.35618479880776
8371,304.76900149031303
8372,287.63040238450077
8373,268.2563338301044
8374,256.333830104322
8375,217.5856929955292
8376,171.38599105812222
8377,136.3636363636362
8378,129.6572280178836
8379,122.95081967213099
8380,122.2056631892696
8381,122.20566318926959
8382,125.9314456035766
8383,149.77645305514142
8384,163.93442622950812
8385,175.1117734724292
8386,190.76005961251872
8387,199.7019374068555
8388,209.3889716840538
8389,205.6631892697468
8390,213.1147540983608
8391,198.21162444113278
8392,231.7436661698958
8393,283.9046199701938
8394,286.14008941877796
8395,305.5141579731744
8396,289.1207153502236
8397,275.7078986587184
8398,236.2146050670642
8399,210.1341281669152
8400,185.543964232489
8401,175.85692995529072
8402,153.5022354694484
8403,137.853949329359
8404,134.8733233979134
8405,125.9314456035766
8406,128.9120715350222
8407,125.9314456035766
8408,142.3248882265274
8409,143.07004470938878
8410,186.2891207153503
8411,194.4858420268258
8412,201.19225037257831
8413,172.1311475409836
8414,145.305514157973
8415,127.4217585692994
8416,141.579731743666
8417,207.898658718331
8418,227.27272727272742
8419,238.4500745156484
8420,242.92101341281682
8421,250.3725782414308
8422,238.4500745156484
8423,192.9955290611029
8424,142.32488822652738
8425,119.225037257824
8426,111.77347242920999
8427,102.8315946348732
8428,104.321907600596
8429,109.5380029806258
8430,135.6184798807748
8431,169.1505216095379
8432,159.4634873323396
8433,180.327868852459
8434,162.4441132637853
8435,172.1311475409836
8436,171.38599105812207
8437,154.2473919523098
8438,187.03427719821173
8439,189.269746646796
8440,184.79880774962749
8441,212.3695976154993
8442,256.333830104322
8443,291.3561847988078
8444,272.7272727272728
8445,240.68554396423264
8446,250.3725782414308
8447,216.0953800298064
8448,164.6795827123696
8449,138.5991058122204
8450,121.4605067064082
8451,120.71535022354679
8452,118.4798807749626
8453,124.4411326378538
8454,122.2056631892696
8455,146.7958271236958
8456,172.87630402384488
8457,195.2309985096872
8458,197.4664679582713
8459,217.5856929955292
8460,215.3502235469449
8461,182.56333830104342
8462,219.82116244411338
8463,219.076005961252
8464,230.25335320417298
8465,301.7883755588674
8466,328.6140089418778
8467,321.16244411326375
8468,303.2786885245902
8469,285.3949329359166
8470,255.5886736214606
8471,204.172876304024
8472,152.0119225037256
8473,141.579731743666
8474,126.676602086438
8475,120.7153502235468
8476,121.46050670640821
8477,125.1862891207152
8478,138.5991058122204
8479,150.5216095380028
8480,190.0149031296573
8481,195.2309985096872
8482,206.4083457526082
8483,213.8599105812222
8484,213.1147540983608
8485,187.7794336810731
8486,215.350223546945
8487,213.8599105812222
8488,225.78241430700461
8489,267.511177347243
8490,284.6497764530552
8491,309.9850968703428
8492,291.3561847988078
8493,281.6691505216096
8494,257.8241430700448
8495,231.7436661698958
8496,172.8763040238449
8497,152.0119225037257
8498,133.3830104321906
8499,128.1669150521608
8500,128.1669150521608
8501,128.9120715350222
8502,149.03129657227998
8503,160.208643815201
8504,181.0730253353204
8505,218.33084947839058
8506,201.1922503725784
8507,194.4858420268258
8508,198.95678092399407
8509,156.482861400894
8510,197.4664679582713
8511,197.4664679582714
8512,207.89865871833098
8513,268.2563338301044
8514,309.2399403874814
8515,344.2622950819671
8516,313.7108792846498
8517,296.5722801788376
8518,236.9597615499256
8519,216.8405365126678
8520,162.4441132637852
8521,142.32488822652738
8522,138.5991058122204
8523,135.6184798807748
8524,137.1087928464976
8525,135.6184798807748
8526,143.81520119225019
8527,160.2086438152011
8528,152.757078986587
8529,189.2697466467959
8530,181.8181818181818
8531,228.76304023845017
8532,193.74068554396442
8533,160.9538002980624
8534,185.54396423248892
8535,207.1535022354696
8536,252.608047690015
8537,268.2563338301044
8538,301.04321907600604
8539,324.1430700447094
8540,304.769001490313
8541,268.25633383010444
8542,243.6661698956782
8543,223.5469448584204
8544,183.30849478390468
8545,143.0700447093888
8546,133.3830104321906
8547,126.676602086438
8548,128.9120715350222
8549,122.950819672131
8550,137.853949329359
8551,154.99254843517122
8552,165.42473919523079
8553,166.16989567809242
8554,176.60208643815199
8555,193.7406855439644
8556,213.11475409836072
8557,183.30849478390482
8558,199.7019374068556
8559,219.82116244411338
8560,230.253353204173
8561,265.2757078986588
8562,331.5946348733234
8563,354.69448584202684
8564,335.3204172876304
8565,308.49478390462
8566,291.3561847988078
8567,248.882265275708
8568,201.9374068554397
8569,181.8181818181819
8570,175.1117734724291
8571,163.93442622950812
8572,172.876304023845
8573,165.4247391952309
8574,169.8956780923994
8575,164.6795827123694
8576,201.9374068554398
8577,191.5052160953802
8578,207.1535022354696
8579,213.85991058122218
8580,187.7794336810731
8581,175.8569299552907
8582,176.6020864381519
8583,174.36661698956792
8584,190.0149031296574
8585,198.9567809239941
8586,244.4113263785396
8587,263.785394932936
8588,304.769001490313
8589,303.2786885245902
8590,307.74962742175853
8591,276.4530551415798
8592,232.48882265275722
8593,184.0536512667661
8594,145.3055141579731
8595,121.4605067064082
8596,119.225037257824
8597,121.4605067064082
8598,124.4411326378538
8599,137.1087928464976
8600,150.5216095380028
8601,181.8181818181819
8602,186.2891207153503
8603,201.9374068554398
8604,198.21162444113278
8605,216.0953800298064
8606,225.7824143070046
8607,251.11773472429218
8608,240.6855439642326
8609,288.3755588673622
8610,316.6915052160954
8611,297.31743666169905
8612,269.7466467958272
8613,255.5886736214606
8614,266.0208643815202
8615,231.7436661698958
8616,216.84053651266782
8617,233.97913561847997
8618,182.5633383010432
8619,140.0894187779432
8620,131.8926974664678
8621,128.9120715350222
8622,128.1669150521608
8623,125.9314456035766
8624,130.402384500745
8625,182.5633383010433
8626,201.19225037257831
8627,199.7019374068555
8628,187.03427719821178
8629,168.4053651266765
8630,149.77645305514142
8631,168.4053651266765
8632,187.7794336810731
8633,217.5856929955292
8634,269.7466467958272
8635,281.6691505216096
8636,281.6691505216096
8637,286.14008941877796
8638,259.31445603576765
8639,213.1147540983608
8640,169.8956780923993
8641,171.3859910581221
8642,150.5216095380029
8643,144.56035767511162
8644,148.2861400894186
8645,140.8345752608046
8646,152.757078986587
8647,154.99254843517122
8648,154.9925484351713
8649,160.208643815201
8650,169.1505216095379
8651,206.40834575260823
8652,208.6438152011924
8653,192.2503725782416
8654,175.1117734724292
8655,192.2503725782416
8656,225.0372578241432
8657,242.92101341281682
8658,321.90760059612523
8659,362.14605067064076
8660,359.16542473919515
8661,315.946348733234
8662,283.90461997019383
8663,259.3144560357676
8664,210.87928464977662
8665,195.2309985096872
8666,169.150521609538
8667,140.83457526080463
8668,142.32488822652743
8669,139.3442622950818
8670,149.77645305514142
8671,171.38599105812222
8672,195.9761549925485
8673,222.801788375559
8674,213.85991058122218
8675,244.41132637853963
8676,218.3308494783906
8677,208.6438152011924
8678,218.3308494783906
8679,217.5856929955292
8680,252.608047690015
8681,285.3949329359166
8682,353.9493293591654
8683,382.2652757078986
8684,361.4008941877794
8685,343.5171385991058
8686,330.849478390462
8687,292.1013412816692
8688,220.56631892697482
8689,201.93740685543983
8690,161.698956780924
8691,139.34426229508182
8692,134.8733233979134
8693,133.3830104321906
8694,141.579731743666
8695,156.482861400894
8696,178.0923994038748
8697,190.0149031296574
8698,188.5245901639345
8699,230.253353204173
8700,209.3889716840538
8701,196.72131147541
8702,192.9955290611029
8703,207.89865871833098
8704,217.5856929955292
8705,258.5692995529062
8706,329.3591654247392
8707,368.10730253353205
8708,353.204172876304
8709,324.1430700447094
8710,310.7302533532042
8711,260.80476900149046
8712,226.527570789866
8713,204.172876304024
8714,163.18926974664672
8715,133.3830104321906
8716,131.1475409836064
8717,127.4217585692994
8718,131.1475409836064
8719,139.3442622950818
8720,163.1892697466468
8721,174.3666169895678
8722,187.03427719821178
8723,207.89865871833103
8724,211.624441132638
8725,206.4083457526082
8726,230.99850968703439
8727,225.78241430700461
8728,211.624441132638
8729,239.1952309985098
8730,318.1818181818182
8731,332.3397913561848
8732,325.6333830104322
8733,318.1818181818182
8734,283.90461997019383
8735,271.98211624441143
8736,238.4500745156484
8737,199.70193740685562
8738,165.424739195231
8739,140.8345752608046
8740,137.853949329359
8741,136.3636363636362
8742,134.8733233979134
8743,135.6184798807748
8744,169.150521609538
8745,176.602086438152
8746,170.6408345752608
8747,213.85991058122218
8748,219.076005961252
8749,181.07302533532038
8750,187.7794336810732
8751,189.26974664679602
8752,186.28912071535018
8753,207.8986587183309
8754,271.23695976155
8755,278.68852459016404
8756,276.45305514157985
8757,285.3949329359166
8758,270.4918032786886
8759,245.156482861401
8760,187.0342771982117
8761,181.07302533532038
8762,154.2473919523099
8763,126.676602086438
8764,130.402384500745
8765,127.4217585692994
8766,136.3636363636362
8767,147.5409836065572
8768,149.03129657227998
8769,184.0536512667662
8770,171.38599105812222
8771,233.97913561848
8772,237.704918032787
8773,229.5081967213116
8774,257.8241430700448
8775,291.35618479880776
8776,286.8852459016394
8777,289.865871833085
8778,339.04619970193744
8779,328.6140089418778
8780,305.5141579731744
8781,289.1207153502236
8782,268.2563338301044
8783,259.3144560357676
8784,248.882265275708
8785,236.2146050670642
8786,186.2891207153504
8787,161.6989567809239
8788,144.5603576751116
8789,138.5991058122204
8790,141.579731743666
8791,144.5603576751116
8792,149.7764530551414
8793,188.5245901639346
8794,201.1922503725784
8795,216.0953800298064
8796,204.17287630402393
8797,156.482861400894
8798,149.7764530551414
8799,156.48286140089397
8800,175.85692995529058
8801,187.779433681073
8802,246.6467958271238
8803,266.7660208643816
8804,286.14008941877796
8805,292.1013412816692
8806,277.9433681073026
8807,247.39195230998521
8808,187.03427719821158
8809,157.9731743666168
8810,143.07004470938878
8811,128.9120715350222
8812,115.49925484351701
8813,116.2444113263784
8814,118.4798807749626
8815,134.128166915052
8816,145.305514157973
8817,178.8375558867362
8818,202.6825633383012
8819,205.6631892697468
8820,175.1117734724293
8821,157.2280178837554
8822,185.54396423248903
8823,189.26974664679602
8824,201.1922503725784
8825,260.059612518629
8826,342.026825633383
8827,356.1847988077496
8828,340.5365126676602
8829,327.12369597615503
8830,308.49478390462
8831,284.6497764530552
8832,225.03725782414318
8833,183.30849478390462
8834,168.40536512667651
8835,150.5216095380028
8836,152.0119225037256
8837,151.2667660208642
8838,160.208643815201
8839,192.25037257824158
8840,182.5633383010433
8841,199.70193740685562
8842,192.9955290611029
8843,235.46944858420278
8844,185.5439642324888
8845,146.7958271236958
8846,167.6602086438151
8847,183.3084947839047
8848,202.6825633383011
8849,242.1758569299554
8850,312.9657228017884
8851,342.026825633383
8852,333.8301043219076
8853,321.9076005961252
8854,298.0625931445604
8855,271.98211624441143
8856,220.5663189269748
8857,192.99552906110299
8858,175.1117734724292
8859,152.75707898658712
8860,153.50223546944838
8861,157.9731743666168
8862,162.4441132637853
8863,204.172876304024
8864,194.4858420268257
8865,195.2309985096871
8866,198.2116244411327
8867,187.7794336810731
8868,182.5633383010433
8869,192.9955290611029
8870,167.6602086438151
8871,169.8956780923993
8872,184.79880774962749
8873,254.09836065573782
8874,322.6527570789866
8875,362.14605067064076
8876,365.87183308494787
8877,322.6527570789866
8878,296.5722801788376
8879,289.1207153502236
8880,242.17585692995542
8881,207.15350223546957
8882,172.1311475409836
8883,149.03129657228
8884,146.7958271236958
8885,143.0700447093888
8886,160.9538002980624
8887,166.1698956780923
8888,180.32786885245898
8889,199.7019374068555
8890,191.5052160953802
8891,209.38897168405373
8892,207.1535022354696
8893,163.93442622950812
8894,190.0149031296574
8895,187.7794336810731
8896,193.7406855439643
8897,257.0789865871834
8898,315.946348733234
8899,334.57526080476896
8900,341.2816691505216
8901,323.397913561848
8902,283.9046199701938
8903,250.37257824143083
8904,218.33084947839063
8905,188.5245901639345
8906,167.6602086438152
8907,156.482861400894
8908,149.03129657227998
8909,145.305514157973
8910,151.2667660208642
8911,146.05067064083443
8912,165.42473919523093
8913,161.698956780924
8914,178.0923994038749
8915,213.1147540983608
8916,211.6244411326379
